fact_unit,2011-06-01,2011-08-30,2011-12-05,2012-03-22,2012-06-04,2012-09-05,2012-12-11,2013-03-25,2013-06-04,2013-09-04,2013-12-05,2014-03-20,2014-06-03,2014-08-28,2014-12-04,2015-03-20,2015-06-02,2015-08-27,2015-12-03,2016-03-22,2016-05-26,2016-08-25,2016-12-01,2017-03-24,2017-06-01,2017-08-31,2017-12-07,2018-03-23,2018-05-31,2018-08-30,2018-12-04,2019-03-22,2019-05-30,2019-08-29,2019-12-05,2020-03-19,2020-05-28,2020-08-27,2020-12-03,2021-03-19,2021-05-27,2021-08-26,2021-12-02,2022-03-18,2022-05-26,2022-08-25,2022-12-01,2023-03-24,2023-06-01,2023-08-31,2023-12-07,2024-03-25,2024-05-30,2024-08-29,2024-12-05,2025-03-21,2025-06-03,2025-08-28,2025-12-04
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7274000.0,,,,13112000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent / USD,,,,8581000.0,,,,11125000.0,,,,15450000.0,,,,17375000.0,,,,19360000.0,,,,20793000.0,,,,24077000.0,,,,23418000.0,,,,22668000.0,,,,401000.0,,,,650000.0,,,,552000.0,,,,473000.0,,,,306000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance / USD,,,,67634000.0,,,,70180000.0,,,,72442000.0,,,,78557000.0,,,,76197000.0,,,,72676000.0,,,,72990000.0,,,,8630000.0,,,,6869000.0,,,,5895000.0,,,,6550000.0,,,,6971000.0,,,,7514000.0,,,,8732000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,7083000.0,,,,4881000.0,,,,1830000.0,,,,1393000.0,,,,2845000.0,,,,1474000.0,,,,4435000.0,,,,4435000.0,,,,4433000.0,,,,4077000.0,,,,4077000.0,,,,5235000.0,,,,9001000.0,,,,17000000.0,,,
DeferredTaxLiabilities / USD,,,,785817000.0,,,,660718000.0,,,,670293000.0,,,,635821000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133784000.0,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts / USD,,,,,,,,49345000.0,,,,67246000.0,,,,64481000.0,,,,73188000.0,,,,72456000.0,,,,65844000.0,,,,46244000.0,,,,56221000.0,,,,59075000.0,,,,74985000.0,,,,68780000.0,,,,176798000.0,,,,199603000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,,,435611000.0,,,,435529000.0,,,,433130000.0,,,,433328000.0,,,,433548000.0,,,,434045000.0,,,,269820000.0,,,,308793000.0,,,,310862000.0,,,,312258000.0,,,,310011000.0,,,,307734000.0,,,,306915000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143996000.0,,,,2143996000.0,,,,2433195000.0,,,,2588709000.0,,,,2728507000.0,,,,2815466000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,3551000.0,,,,3539000.0,,,,4498000.0,,,,4427000.0,,,,1794000.0,,,,7417000.0,,,,10400000.0,,,,6672000.0,,,,1590000.0,,,,697000.0,,,,498000.0,,,,1353000.0,,,,1204000.0,,,,1751000.0,,,
DeferredTaxLiabilitiesPrepaidExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,22875000.0,,,,22875000.0,,,,12639000.0,,,,11933000.0,,,,13532000.0,,,,15278000.0,,,,17870000.0,,,,20275000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,222757000.0,,,,287447000.0,,,,294204000.0,,,,307644000.0,,,,302531000.0,,,,320619000.0,,,,334430000.0,,,,255215000.0,,,,322575000.0,,,,389080000.0,,,,481279000.0,,,,572286000.0,,,,684468000.0,,,,736322000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,8400000.0,,,,9500000.0,,,,10900000.0,,,,11900000.0,,,,13000000.0,,,,13700000.0,,,,15000000.0,,,,16000000.0,,,,17500000.0,,,,20200000.0,,,,25000000.0,,,,30100000.0,,,,34000000.0,,,,35700000.0,,,
Depreciation / USD,,,,201100000.0,,,,215700000.0,,,,243700000.0,,,,277200000.0,,,,315300000.0,,,,335900000.0,,,,350600000.0,,,,378300000.0,,,,403300000.0,,,,454100000.0,,,,500400000.0,,,,569300000.0,,,,635900000.0,,,,717800000.0,,,
DepreciationDepletionAndAmortization / USD,63252000.0,126156000.0,189739000.0,256771000.0,67486000.0,135871000.0,204771000.0,254927000.0,72271000.0,146260000.0,222398000.0,275408000.0,80493000.0,163237000.0,247672000.0,302911000.0,84158000.0,169498000.0,255759000.0,332837000.0,87152000.0,174734000.0,263287000.0,342353000.0,92324000.0,186942000.0,282386000.0,352431000.0,98586000.0,197616000.0,298571000.0,379931000.0,109335000.0,221511000.0,336363000.0,404231000.0,122485000.0,245908000.0,372378000.0,454134000.0,137655000.0,278617000.0,424466000.0,504804000.0,154146000.0,312682000.0,474945000.0,574237000.0,172563000.0,349722000.0,532514000.0,641316000.0,201907000.0,410287000.0,625817000.0,724877000.0,232286000.0,471079000.0,718093000.0
DividendsCash / USD,,,,,,,,,,,,,,,,,,,,258328000.0,,,,258328000.0,,,,258328000.0,,,,281147000.0,77657000.0,154748000.0,231267000.0,282941000.0,82756000.0,165147000.0,246787000.0,306562000.0,90617000.0,180276000.0,268638000.0,327578000.0,99832000.0,198136000.0,295449000.0,355934000.0,125262000.0,249468000.0,372428000.0,392217000.0,129402000.0,258904000.0,388400000.0,493732000.0,129736000.0,259483000.0,389240000.0
EarningsPerShareBasic / USD/shares,0.4,0.81,1.19,1.05,0.46,0.89,1.39,1.84,0.64,1.28,1.9,2.25,0.67,1.43,2.17,2.87,0.72,1.55,2.33,3.17,0.84,1.79,2.66,3.5,1.03,2.11,2.96,3.96,1.02,2.09,3.02,4.45,1.36,2.89,4.15,5.64,1.49,3.14,4.57,5.99,2.58,5.73,8.06,6.68,2.84,5.55,7.66,10.7,2.42,5.41,7.76,10.24,2.35,4.48,5.74,10.73,1.65,3.35,4.25
EarningsPerShareDiluted / USD/shares,0.39,0.8,1.18,1.04,0.45,0.88,1.37,1.82,0.63,1.27,1.89,2.22,0.67,1.42,2.16,2.85,0.72,1.54,2.32,3.17,0.84,1.79,2.65,3.49,1.03,2.11,2.95,3.95,1.02,2.09,3.02,4.43,1.36,2.88,4.14,5.63,1.48,3.13,4.54,5.97,2.56,5.69,8.0,6.64,2.82,5.52,7.61,10.62,2.41,5.39,7.72,10.17,2.34,4.47,5.73,10.68,1.65,3.35,4.24
EffectiveIncomeTaxRateContinuingOperations / pure,,0.375,0.369,0.385,0.381,0.375,0.374,0.363,0.382,0.362,0.366,0.374,0.374,0.374,0.368,0.364,0.378,0.38,0.375,0.37,0.377,0.378,0.376,0.366,0.354,0.361,0.361,0.371,0.372,0.372,0.368,0.363,0.216,0.216,0.211,0.193,0.208,0.219,0.219,0.211,0.222,0.218,0.218,0.222,0.22,0.217,0.218,0.22,0.218,0.22,0.222,0.217,0.218,0.223,0.221,0.225,0.233,0.228,0.229
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,0.35,0.35,0.35,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,0.02,,,,0.001,,,,0.003,,,,0.001,,,,0.001,,,,0.003,,,,0.003,,,,-0.001,,,,0.001,,,,-0.007,,,,-0.003,,,,-0.006,,,,-0.005,,,,0.001,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,0.033,,,,0.027,,,,0.035,,,,0.035,,,,0.035,,,,0.03,,,,0.032,,,,0.031,,,,0.032,,,,0.022,,,,0.028,,,,0.024,,,,0.025,,,,0.026,,,
EffectiveIncomeTaxRateReconciliationTaxCreditsOther / pure,,,,-0.016,,,,-0.009,,,,-0.012,,,,0.011,,,,0.012,,,,0.011,,,,0.012,,,,0.01,,,,0.014,,,,0.014,,,,0.013,,,,0.008,,,,0.013,,,,0.012,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,81786000.0,,,,76989000.0,,,,76981000.0,,,,47909000.0,,,,78645000.0,,,,111191000.0,,,,91243000.0,,,,118755000.0,,,,121375000.0,,,,135492000.0,,,,269032000.0,,,,215355000.0,,,,214472000.0,,,,145665000.0,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,,27700000.0,,,,53500000.0,,,,55200000.0,,,,48200000.0,,,,53700000.0,,,,60600000.0,,,,65100000.0,,,,76100000.0,,,,88900000.0,,,,87400000.0,,,,119600000.0,,,,69600000.0,,,,85500000.0,,,
EntityCommonStockSharesOutstanding / shares,341535481.0,341532297.0,342263844.0,338091175.0,332326972.0,333695858.0,328712549.0,327091344.0,327395122.0,323608057.0,320255172.0,313596983.0,303303655.0,303397106.0,303425920.0,303415449.0,297108500.0,294659578.0,290934510.0,286468872.0,283778285.0,281744265.0,276264260.0,275095294.0,274225125.0,273259005.0,271563597.0,268741400.0,267557504.0,265534401.0,262884331.0,259518801.0,258322808.0,257068296.0,254600137.0,251941312.0,251721828.0,249033698.0,245000903.0,239264252.0,236205490.0,233310218.0,231706504.0,228868368.0,226997018.0,225571729.0,223574799.0,219108477.0,219341145.0,219476497.0,219497254.0,219671316.0,219894652.0,219915184.0,219925670.0,219947078.0,220070611.0,220106028.0,220118871.0
EntityPublicFloat / USD,,,,3120000000.0,,,,11460000000.0,,,,18010000000.0,,,,16890000000.0,,,,23660000000.0,,,,26700000000.0,,,,18100000000.0,,,,23200000000.0,,,,34300000000.0,,,,37700000000.0,,,,54200000000.0,,,,55900000000.0,,,,36700000000.0,,,,17800000000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210998000.0,209055000.0,205619000.0,,196254000.0,200418000.0,200418000.0,200418000.0,,,
FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163108000.0,,,,163108000.0,,,,162772000.0,,,,215052000.0,,,,233349000.0,,,
Goodwill / USD,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0,4338589000.0
GoodwillAndIntangibleAssetImpairment / USD,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
GrossProfit / USD,999756000.0,2035735000.0,3046403000.0,3689871000.0,1087397000.0,2235739000.0,3351541000.0,4176556000.0,1228256000.0,2491479000.0,3717602000.0,4697910000.0,1295148000.0,2672438000.0,4000931000.0,5085401000.0,1357746000.0,2813320000.0,4237068000.0,5435742000.0,1498705000.0,3086860000.0,4623822000.0,5802507000.0,1612614000.0,3294381000.0,4881891000.0,6306091000.0,1698983000.0,3489505000.0,5255961000.0,6782638000.0,1862249000.0,3837122000.0,5732181000.0,7221359000.0,2002276000.0,4151212000.0,6216298000.0,7803870000.0,2595692000.0,5413927000.0,7982167000.0,8489061000.0,2755668000.0,5493327000.0,8112766000.0,10718862000.0,2738363000.0,5786586000.0,8671781000.0,10813006000.0,2955474000.0,6000160000.0,8812688000.0,11820098000.0,2992149000.0,6051628000.0,8987928000.0
ImpairmentOfLongLivedAssetsHeldForUse / USD,,,,5000000.0,,,,1700000.0,,,,1000000.0,,,,2700000.0,,,,500000.0,,,,1900000.0,,,,5900000.0,,,,6300000.0,,,,7800000.0,,,,4100000.0,,,,3600000.0,,,,2700000.0,,,,2600000.0,,,,2100000.0,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95257000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839592000.0,2572424000.0,2201730000.0,868458000.0,1678596000.0,2304986000.0,3404380000.0,706481000.0,1576809000.0,2258258000.0,3063149000.0,657820000.0,1265797000.0,1616982000.0,3116614000.0,473671000.0,955503000.0,1211456000.0
IncomeTaxExpenseBenefit / USD,,,,,,,,,,243015000.0,367265000.0,458604000.0,131530000.0,278246000.0,409578000.0,544732000.0,135043000.0,289711000.0,425703000.0,603214000.0,153383000.0,326147000.0,474965000.0,615516000.0,161538000.0,339765000.0,473564000.0,687944000.0,165800000.0,340415000.0,481318000.0,714495000.0,100559000.0,212328000.0,295743000.0,368320000.0,101291000.0,227701000.0,329304000.0,425944000.0,185845000.0,401545000.0,560117000.0,489175000.0,190709000.0,363828000.0,503187000.0,749330000.0,153824000.0,346122000.0,501404000.0,663917000.0,143440000.0,282582000.0,357521000.0,700625000.0,110354000.0,217996000.0,277420000.0
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,,193241000.0,,,,344740000.0,,,,428851000.0,,,,524088000.0,,,,569916000.0,,,,588303000.0,,,,648558000.0,,,,687969000.0,,,,643326000.0,,,,423237000.0,,,,462364000.0,,,,714920000.0,,,,643262000.0,,,,654489000.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,,10447000.0,,,,350000.0,,,,4334000.0,,,,719000.0,,,,2652000.0,,,,1351000.0,,,,4460000.0,,,,-1140000.0,,,,937000.0,,,,-14371000.0,,,,-6357000.0,,,,-19228000.0,,,,-16495000.0,,,,1641000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,,18375000.0,,,,26877000.0,,,,42774000.0,,,,52713000.0,,,,56822000.0,,,,49819000.0,,,,59700000.0,,,,60168000.0,,,,61201000.0,,,,44584000.0,,,,60936000.0,,,,81117000.0,,,,77086000.0,,,,82134000.0,,,
IncomeTaxReconciliationTaxCreditsOther / USD,,,,8590000.0,,,,8845000.0,,,,15153000.0,,,,16062000.0,,,,19348000.0,,,,18961000.0,,,,21366000.0,,,,18952000.0,,,,26759000.0,,,,27506000.0,,,,27768000.0,,,,27479000.0,,,,39936000.0,,,,37639000.0,,,
IncomeTaxesPaidNet / USD,,,,187983000.0,,,,314123000.0,,,,382294000.0,,,,422333000.0,,,,646811000.0,,,,631483000.0,,,,697357000.0,,,,679633000.0,,,,660510000.0,,,,313457000.0,,,,457119000.0,,,,721570000.0,,,,568267000.0,,,,500814000.0,,,
IncomeTaxesReceivable / USD,,43435000.0,48807000.0,,5210000.0,89473000.0,13554000.0,,,7894000.0,9786000.0,,,4237000.0,,,,14646000.0,11877000.0,6843000.0,6843000.0,6843000.0,6843000.0,6843000.0,11050000.0,11050000.0,11050000.0,11050000.0,108265000.0,108265000.0,108265000.0,108265000.0,57804000.0,57804000.0,57804000.0,57804000.0,76537000.0,76537000.0,76537000.0,76537000.0,90760000.0,90760000.0,90760000.0,90760000.0,97394000.0,97394000.0,97394000.0,97394000.0,135775000.0,135775000.0,135775000.0,135775000.0,112262000.0,112262000.0,112262000.0,112262000.0,127132000.0,127132000.0,127132000.0
IncreaseDecreaseInAccountsPayable / USD,-36954000.0,113976000.0,146933000.0,106049000.0,-25922000.0,166690000.0,164336000.0,123424000.0,-82227000.0,68515000.0,130733000.0,104442000.0,-138227000.0,-10855000.0,-3106000.0,194035000.0,-62361000.0,104382000.0,100510000.0,36942000.0,40123000.0,133615000.0,75880000.0,97166000.0,-55267000.0,213767000.0,439259000.0,105637000.0,56630000.0,292074000.0,384101000.0,56477000.0,5043000.0,270862000.0,310552000.0,427911000.0,39707000.0,323217000.0,425414000.0,375214000.0,110126000.0,560918000.0,919806000.0,428627000.0,-295206000.0,-245382000.0,-61756000.0,745596000.0,172110000.0,622346000.0,377478000.0,98735000.0,116363000.0,107810000.0,108757000.0,-194722000.0,-95686000.0,306290000.0,494807000.0
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55124000.0,61096000.0,84008000.0,75647000.0,-47679000.0,58614000.0,108906000.0,65857000.0,81113000.0,273208000.0,357320000.0,100322000.0,-136743000.0,-25479000.0,36910000.0,388597000.0,-116384000.0,22389000.0,54134000.0,-37328000.0,-176804000.0,-12438000.0,3802000.0,-25409000.0,14814000.0,109762000.0,137937000.0
IncreaseDecreaseInDeferredIncomeTaxes / USD,,,,,,,,,1119000.0,844000.0,-24221000.0,-10232000.0,-7999000.0,-5163000.0,-6483000.0,2605000.0,18542000.0,38880000.0,35944000.0,36851000.0,10095000.0,32680000.0,59026000.0,17734000.0,-7541000.0,-7159000.0,3207000.0,-12126000.0,-9516000.0,-6750000.0,-37573000.0,-12359000.0,-8046000.0,-12500000.0,-25790000.0,137648000.0,-10303000.0,-8118000.0,-14308000.0,-52325000.0,-24784000.0,-14493000.0,-11207000.0,-55407000.0,-58794000.0,-70755000.0,-70422000.0,-34976000.0,-81679000.0,-81419000.0,-166965000.0,-114359000.0,-50442000.0,-58147000.0,-91158000.0,-235299000.0,-23876000.0,-5045000.0,-4302000.0
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable / USD,,,,,,,-57575000.0,42903000.0,19306000.0,-74001000.0,28350000.0,51550000.0,-3214000.0,-61584000.0,-76371000.0,138711000.0,71527000.0,-28469000.0,-14274000.0,-5249000.0,75865000.0,-4769000.0,-12246000.0,12399000.0,89294000.0,-26352000.0,-74892000.0,-19675000.0,146137000.0,-92940000.0,-147375000.0,26316000.0,85276000.0,43058000.0,-5649000.0,-156504000.0,71394000.0,-10611000.0,-52076000.0,56390000.0,156849000.0,48245000.0,-32251000.0,-20404000.0,116013000.0,-44080000.0,-34284000.0,-6522000.0,64814000.0,2829000.0,-90737000.0,-14642000.0,86992000.0,-17613000.0,-61462000.0,-37517000.0,83797000.0,52259000.0,314000.0
IncreaseDecreaseInOtherNoncurrentAssets / USD,,,,,,,,,,1813000.0,2235000.0,195000.0,740000.0,1303000.0,1900000.0,3071000.0,484000.0,1162000.0,1345000.0,2200000.0,282000.0,569000.0,1220000.0,1555000.0,260000.0,311000.0,456000.0,905000.0,143000.0,1368000.0,1645000.0,500000.0,176000.0,84000.0,339000.0,1633000.0,2542000.0,5198000.0,5723000.0,152000.0,1086000.0,3567000.0,4161000.0,6959000.0,2236000.0,4549000.0,5625000.0,3611000.0,50000.0,1609000.0,4813000.0,7494000.0,-2126000.0,-1412000.0,-7238000.0,6750000.0,2408000.0,4934000.0,7908000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,13503000.0,15822000.0,26412000.0,7298000.0,32369000.0,37136000.0,30899000.0,10157000.0,-5370000.0,1847000.0,-12399000.0,34554000.0,13162000.0,14245000.0,-5269000.0,-5553000.0,24210000.0,29055000.0,29479000.0,4947000.0,12241000.0,30754000.0,24242000.0,25048000.0,16676000.0,34535000.0,30471000.0,24626000.0,12342000.0,43240000.0,15198000.0,25046000.0,-3294000.0,25727000.0,13559000.0,49406000.0,7392000.0,8516000.0,24345000.0,12097000.0,12000000.0,27237000.0,13525000.0,14453000.0,41831000.0,72072000.0,70038000.0,16516000.0,34482000.0,87244000.0,81836000.0,47471000.0,56866000.0,78358000.0,50846000.0,65102000.0,42650000.0,75427000.0,37952000.0
IncreaseDecreaseInRetailRelatedInventories / USD,85176000.0,219589000.0,366903000.0,100248000.0,5275000.0,222669000.0,350932000.0,251809000.0,-6499000.0,139998000.0,326076000.0,291492000.0,16411000.0,133414000.0,187490000.0,391409000.0,51536000.0,235890000.0,239302000.0,144943000.0,57103000.0,246793000.0,317273000.0,233559000.0,-3476000.0,191682000.0,405456000.0,290001000.0,42456000.0,205385000.0,340090000.0,171908000.0,-12356000.0,292934000.0,388113000.0,348363000.0,14252000.0,321085000.0,401006000.0,521342000.0,-567902000.0,-283957000.0,352261000.0,578783000.0,-135732000.0,80038000.0,160097000.0,575827000.0,538921000.0,1528744000.0,1885434000.0,550114000.0,601138000.0,817001000.0,661611000.0,1665352000.0,-49562000.0,23369000.0,147512000.0
IntangibleAssetsNetExcludingGoodwill / USD,1256922000.0,1256922000.0,1256922000.0,1256922000.0,1235954000.0,1235954000.0,1235954000.0,1235954000.0,1219543000.0,1219543000.0,1219543000.0,1219543000.0,1207645000.0,1207645000.0,1207645000.0,1207645000.0,1201870000.0,1201870000.0,1201870000.0,1201870000.0,1200994000.0,1200994000.0,1200994000.0,1200994000.0,1200659000.0,1200659000.0,1200659000.0,1200659000.0,1200428000.0,1200428000.0,1200428000.0,1200428000.0,1200217000.0,1200217000.0,1200217000.0,1200217000.0,1200006000.0,1200006000.0,1200006000.0,1200006000.0,1199870000.0,1199870000.0,1199870000.0,1199870000.0,1199750000.0,1199750000.0,1199750000.0,1199750000.0,1199700000.0,1199700000.0,1199700000.0,1199700000.0,1199700000.0,1199700000.0,1199700000.0,1199700000.0,1199700000.0,1199700000.0,1199700000.0
InterestCostsCapitalized / USD,,,,1500000.0,,,,0.0,,,,1500000.0,,,,600000.0,,,,1200000.0,,,,200000.0,,,,1400000.0,,,,1400000.0,,,,2000000.0,,,,3700000.0,,,,2700000.0,,,,100000.0,,,,1200000.0,,,,4800000.0,,,
InterestIncomeExpenseNonoperatingNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167375000.0,-249664000.0,-211273000.0,-72433000.0,-140563000.0,-208412000.0
InterestPaidNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,76354000.0,,,,92952000.0,,,,88749000.0,,,,98012000.0,,,,100033000.0,,,,128211000.0,,,,159803000.0,,,,195312000.0,,,
InventoryLIFOReserve / USD,,,,52800000.0,,,,100500000.0,,,,101900000.0,,,,90900000.0,,,,95100000.0,,,,92900000.0,,,,80700000.0,,,,78500000.0,,,,103700000.0,,,,110700000.0,,,,115900000.0,,,,296300000.0,,,,813600000.0,,,,875100000.0,,,
