fact_unit,2010-07-30,2010-10-29,2011-02-11,2011-04-29,2011-07-29,2011-11-07,2012-02-10,2012-04-27,2012-07-27,2012-10-26,2013-02-06,2013-04-26,2013-07-26,2013-10-31,2014-02-07,2014-05-02,2014-08-01,2014-10-31,2015-02-06,2015-05-01,2015-07-31,2015-10-30,2015-11-16,2016-02-11,2016-04-29,2016-07-29,2016-10-28,2017-02-10,2017-04-28,2017-07-28,2017-10-27,2018-02-09,2018-04-27,2018-07-27,2018-10-26,2019-02-08,2019-05-03,2019-07-25,2019-11-07,2020-02-14,2020-04-29,2020-05-21,2020-07-31,2020-11-05,2021-02-12,2021-05-07,2021-08-06,2021-11-05,2022-02-11,2022-05-03,2022-08-05,2022-11-04,2023-02-10,2023-05-05,2023-08-03,2023-11-03,2024-02-09,2024-05-03,2024-08-09,2024-11-08,2025-02-07,2025-05-09,2025-08-08,2025-11-07
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,-16012000.0,,,,25122000.0,,,,19837000.0,,,,-33724000.0,,,,-33724000.0,12371000.0,,,,-47390000.0,,,,-6865000.0,,,,-5000000.0,,,,-94000000.0,,,,,-273000000.0,,,,-53000000.0,,,,-315000000.0,,,,-137000000.0,,,,-4000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,-3561000.0,,,,-3588000.0,,,,-10217000.0,,,,-21974000.0,,,,-21974000.0,-13588000.0,,,,-29222000.0,,,,-16926000.0,,,,-6000000.0,,,,-8000000.0,,,,,-10000000.0,,,,-29000000.0,,,,-108000000.0,,,,11000000.0,,,,76000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23658000.0,23658000.0,23658000.0,18000000.0,18000000.0,18000000.0,18000000.0,69000000.0,69000000.0,69000000.0,69000000.0,,145000000.0,145000000.0,145000000.0,145000000.0,659000000.0,659000000.0,659000000.0,659000000.0,766000000.0,766000000.0,766000000.0,766000000.0,661000000.0,661000000.0,661000000.0,661000000.0,586000000.0,586000000.0,586000000.0,586000000.0,496000000.0,496000000.0,496000000.0
DeferredIncomeTaxExpenseBenefit / USD,-7112000.0,-1174000.0,-209042000.0,6962000.0,3344000.0,8975000.0,-21551000.0,379000.0,4729000.0,8746000.0,19181000.0,10323000.0,8556000.0,16219000.0,9942000.0,4741000.0,25012000.0,2863000.0,-55120000.0,5793000.0,-809000.0,-27371000.0,-55120000.0,-772000.0,3478000.0,2021000.0,-42628000.0,-79031000.0,21886000.0,24107000.0,-66050000.0,-21635000.0,14000000.0,2000000.0,-89000000.0,-14000000.0,88000000.0,-6000000.0,-281000000.0,-103000000.0,,17000000.0,-15000000.0,-58000000.0,-308000000.0,-108000000.0,-279000000.0,-368000000.0,-91000000.0,-175000000.0,-241000000.0,-158000000.0,-488000000.0,-101000000.0,-83000000.0,106000000.0,-145000000.0,-57000000.0,-17000000.0,49000000.0,70000000.0,-38000000.0,39000000.0,66000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,525924000.0,,,,892855000.0,,,,908311000.0,,,,636000000.0,,,,486000000.0,,,,,613000000.0,,,,650000000.0,,,,639000000.0,,,,484000000.0,,,,488000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484970000.0,484970000.0,484970000.0,329000000.0,329000000.0,329000000.0,329000000.0,69000000.0,69000000.0,69000000.0,69000000.0,,56000000.0,56000000.0,56000000.0,56000000.0,67000000.0,67000000.0,67000000.0,67000000.0,58000000.0,58000000.0,58000000.0,58000000.0,52000000.0,52000000.0,52000000.0,52000000.0,33000000.0,33000000.0,33000000.0,33000000.0,19000000.0,19000000.0,19000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,-1978000.0,,,,-2353000.0,,,,322000.0,,,,578000.0,,,,578000.0,445000.0,,,,-2419000.0,,,,2156000.0,,,,-3000000.0,,,,-1000000.0,,,,,-25000000.0,,,,-9000000.0,,,,-65000000.0,,,,-19000000.0,,,,-2000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,144383000.0,,,,160829000.0,,,,222940000.0,,,,217983000.0,,,,217983000.0,303036000.0,,,,557322000.0,,,,512515000.0,,,,401000000.0,,,,566000000.0,,,,,779000000.0,,,,1458000000.0,,,,1518000000.0,,,,1335000000.0,,,,1285000000.0,,,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,3701000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,154000000.0,,,,325000000.0,,,
DeferredTaxAssetsInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000000.0,,,,106000000.0,,,,194000000.0,,,,168000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,-241502000.0,,,,-264479000.0,,,,-240732000.0,,,,-353251000.0,,,,-353251000.0,,,,,,,,,,,,,,,,,0.0,,,,,89000000.0,,,,592000000.0,,,,708000000.0,,,,609000000.0,,,,553000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,106425000.0,,,,137407000.0,,,,210245000.0,,,,185041000.0,,,,185041000.0,252288000.0,,,,434472000.0,,,,446999000.0,,,,325000000.0,,,,486000000.0,,,,,702000000.0,,,,1242000000.0,,,,1347000000.0,,,,1093000000.0,,,,1041000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,13187000.0,,,,23546000.0,,,,31683000.0,,,,28224000.0,,,,28224000.0,21637000.0,,,,28766000.0,,,,31569000.0,,,,52000000.0,,,,68000000.0,,,,,72000000.0,,,,89000000.0,,,,62000000.0,,,,59000000.0,,,,79000000.0,,,
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,55000000.0,,,,,102000000.0,,,,54000000.0,,,,17000000.0,,,,24000000.0,,,,23000000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,42782000.0,,,,48382000.0,,,,43766000.0,,,,54986000.0,,,,54986000.0,85778000.0,,,,95499000.0,,,,94031000.0,,,,44000000.0,,,,87000000.0,,,,,100000000.0,,,,91000000.0,,,,85000000.0,,,,51000000.0,,,,42000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,37958000.0,,,,23422000.0,,,,12695000.0,,,,32942000.0,,,,32942000.0,50748000.0,,,,122850000.0,,,,65516000.0,,,,76000000.0,,,,80000000.0,,,,,77000000.0,,,,216000000.0,,,,171000000.0,,,,242000000.0,,,,244000000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422000000.0,,,,418000000.0,,,,387000000.0,,,,345000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,3816000.0,,,,534000.0,,,,1276000.0,,,,2081000.0,,,,2081000.0,6566000.0,,,,5565000.0,,,,16662000.0,,,,6000000.0,,,,,,,,,,,,,4000000.0,,,,15000000.0,,,,14000000.0,,,,0.0,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,28000000.0,,,,36000000.0,,,,41000000.0,,,,53000000.0,,,,60000000.0,,,,,70000000.0,,,,81000000.0,,,,63000000.0,,,,68000000.0,,,,63000000.0,,,
DefinedContributionPlanEmployerMatchingContributionPercent / pure,,,,,,,,,,,,,,,,,,,0.03,,,,0.03,0.03,,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,,,0.03,,,,0.03,,,,0.06,,,,0.06,,,,0.06,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent / pure,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,0.5,,,,0.5,,,,0.5,,,,0.5,,,,0.5,,,,,0.5,,,,0.5,,,,0.5,,,,0.5,,,,0.5,,,
Depreciation / USD,49429000.0,75340000.0,76800000.0,25615000.0,55930000.0,86605000.0,93452000.0,29185000.0,60836000.0,97627000.0,105531000.0,34314000.0,72980000.0,116854000.0,133009000.0,48866000.0,100005000.0,152970000.0,164247000.0,62134000.0,127692000.0,195161000.0,164247000.0,211744000.0,74445000.0,153722000.0,240878000.0,265817000.0,105255000.0,221278000.0,344833000.0,336680000.0,141000000.0,293000000.0,449000000.0,477000000.0,167000000.0,336000000.0,507000000.0,614000000.0,,176000000.0,352000000.0,530000000.0,676000000.0,185000000.0,376000000.0,559000000.0,712000000.0,182000000.0,361000000.0,538000000.0,739000000.0,175000000.0,351000000.0,527000000.0,715000000.0,177000000.0,361000000.0,555000000.0,704000000.0,195000000.0,385000000.0,582000000.0
DepreciationDepletionAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228000000.0,456000000.0,684000000.0,959000000.0,229000000.0,461000000.0,681000000.0,910000000.0,209000000.0,414000000.0,615000000.0,893000000.0,197000000.0,394000000.0,593000000.0,814000000.0,192000000.0,391000000.0,599000000.0,792000000.0,210000000.0,415000000.0,626000000.0
DividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000000.0,102000000.0,151000000.0
EarningsPerShareBasic / USD/shares,0.28,0.69,-8.8,0.21,0.61,1.23,2.08,0.38,1.41,2.94,2.98,-0.02,0.77,2.04,3.48,-0.77,-0.24,1.01,2.09,-0.11,0.58,2.57,2.09,1.73,0.35,3.85,6.03,3.09,-0.72,-0.51,1.35,5.87,-0.57,-0.19,2.13,1.87,-0.91,-0.9,2.59,2.49,,-0.69,0.54,3.3,2.71,-9.24,-14.57,-16.13,3.84,-4.17,-6.16,-3.67,-19.0,-0.78,-1.96,1.11,-1.8,-0.95,1.6,4.51,2.24,-0.99,1.88,7.07
EarningsPerShareDiluted / USD/shares,0.28,0.68,-8.8,0.2,0.6,1.21,2.05,0.37,1.38,2.89,2.93,-0.02,0.73,1.96,3.41,-0.77,-0.24,0.98,2.0,-0.11,0.56,2.48,2.0,1.67,0.34,3.74,5.86,2.99,-0.72,-0.51,1.31,5.7,-0.57,-0.19,2.06,1.82,-0.91,-0.9,2.54,2.42,,-0.69,0.53,3.24,2.65,-9.24,-14.57,-16.13,3.77,-4.17,-6.16,-3.67,-19.0,-0.78,-1.96,1.08,-1.8,-0.95,1.55,4.37,2.17,-0.99,1.79,6.75
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,-106000000.0,-119000000.0,147000000.0,,-11000000.0,20000000.0,-62000000.0,-139000000.0,-141000000.0,-93000000.0,-31000000.0,3000000.0,-73000000.0,-26000000.0,-126000000.0,61000000.0,-11000000.0,-165000000.0,-302000000.0,-177000000.0,11000000.0,10000000.0,-53000000.0,-190000000.0,-47000000.0,-81000000.0,-11000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,,0.328,0.277,,1.444,0.195,0.21,,1.444,-0.016,-0.393,0.321,,-0.016,0.242,0.159,,,-0.029,0.221,0.211,,,0.424,-0.092,,0.356,0.586,0.066,,0.12,0.137,0.131,,,0.292,0.072,0.245,,0.056,-0.121,-0.12,,-0.225,-0.221,-0.253,,-0.409,-0.08,0.526,,-1.285,0.387,0.348,,0.124,0.283,0.235
EffectiveIncomeTaxRateReconciliationFdiiAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,15000000.0,,,
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12000000.0,,,,4000000.0,,,,-56000000.0,,,,-17000000.0,,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000000.0,,,,30000000.0,,,,36000000.0,,,,68000000.0,,,,54000000.0,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,79000000.0,,,,100000000.0,,,,146000000.0,,,,152000000.0,,,,152000000.0,345000000.0,,,,385000000.0,,,,410000000.0,,,,450000000.0,,,,454000000.0,,,,,462000000.0,,,,881000000.0,,,,938000000.0,,,,878000000.0,,,,795000000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,18000000.0,,,,15000000.0,,,,12000000.0,,,,19000000.0,,,,19000000.0,17000000.0,,,,20000000.0,,,,45000000.0,,,,56000000.0,,,,38000000.0,,,,,39000000.0,,,,55000000.0,,,,44000000.0,,,,157000000.0,,,,106000000.0,,,
EntityPublicFloat / USD,,,3853956000.0,,,,5645466000.0,,,,4616389000.0,,,,6478366000.0,,,,7766127000.0,,,,,10856875000.0,,,,12722607000.0,,,,18137071000.0,,,,14376116000.0,,,,15872910000.0,15872910000.0,,,,11102938000.0,,,,23665358000.0,,,,14349625000.0,,,,15117457000.0,,,,15649026000.0,,,
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371000000.0,371000000.0,476000000.0,476000000.0,476000000.0,0.0,,,,,467000000.0,,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,293000000.0,293000000.0,293000000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentCumulativeAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,127000000.0,127000000.0,164000000.0,164000000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,691543000.0,,,,711425000.0,,,,745557000.0,,,,815800000.0,,,,815800000.0,866953000.0,,,,987065000.0,,,,1295629000.0,,,,1606000000.0,,,,1870000000.0,,,,,2064000000.0,,,,2215000000.0,,,,2144000000.0,,,,1544000000.0,,,,1607000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,37172000.0,,,,70784000.0,,,,86753000.0,,,,86753000.0,317909000.0,,,,260731000.0,,,,279126000.0,,,,185000000.0,,,,163000000.0,,,,,102000000.0,,,,85000000.0,,,,59000000.0,,,,58000000.0,,,,38000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,18155000.0,,,,34937000.0,,,,42161000.0,,,,42161000.0,247729000.0,,,,148585000.0,,,,133859000.0,,,,97000000.0,,,,95000000.0,,,,,53000000.0,,,,49000000.0,,,,33000000.0,,,,12000000.0,,,,4000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,30768000.0,,,,56570000.0,,,,56781000.0,,,,56781000.0,260127000.0,,,,245598000.0,,,,172834000.0,,,,143000000.0,,,,117000000.0,,,,,88000000.0,,,,53000000.0,,,,52000000.0,,,,38000000.0,,,,12000000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,,780620000.0,,,,797547000.0,,,,909111000.0,,,,1051153000.0,,,,1051153000.0,1180402000.0,,,,2321165000.0,,,,2285209000.0,,,,2436000000.0,,,,2462000000.0,,,,,2584000000.0,,,,2547000000.0,,,,2371000000.0,,,,1695000000.0,,,,1718000000.0,,,
FiniteLivedIntangibleAssetsNet / USD,,,,,,,89077000.0,,,,86122000.0,,,,163554000.0,,,,235353000.0,,,,235353000.0,313449000.0,,,,1334100000.0,,,,989580000.0,,,,830000000.0,,,,592000000.0,,,,,520000000.0,,,,332000000.0,,,,227000000.0,,,,151000000.0,,,,111000000.0,,,
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,,,,,,,,,,,,-8465000.0,,,,-16179000.0,-6136000.0,-17748000.0,-10584000.0,-16179000.0,-473000.0,14155000.0,-929000.0,25229000.0,6069000.0,,,,24787000.0,,,,-15000000.0,,,,-46000000.0,,,,,3000000.0,,,,-34000000.0,,,,71000000.0,,,,-48000000.0,,,,-40000000.0,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments / USD,,,,,1000000.0,5000000.0,32000000.0,2000000.0,-5000000.0,-1000000.0,6000000.0,1000000.0,4000000.0,-18000000.0,-1000000.0,13000000.0,51000000.0,43000000.0,-21000000.0,-8000000.0,-16000000.0,2000000.0,-21000000.0,47000000.0,19000000.0,15000000.0,47000000.0,10000000.0,-26000000.0,-48000000.0,-44000000.0,46000000.0,-4000000.0,9000000.0,-2000000.0,-66000000.0,14000000.0,48000000.0,51000000.0,17000000.0,,-6000000.0,-12000000.0,3000000.0,47000000.0,106000000.0,100000000.0,99000000.0,-8000000.0,19000000.0,-24000000.0,-8000000.0,74000000.0,-34000000.0,-84000000.0,-144000000.0,1000000.0,20000000.0,-15000000.0,-58000000.0,-66000000.0,-46000000.0,-58000000.0,65000000.0
GainLossOnInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000000.0,-6000000.0,-14000000.0,-12000000.0,37000000.0,-61000000.0,-100000000.0,-14000000.0,,22000000.0,12000000.0,-13000000.0,-111000000.0,-188000000.0,-195000000.0,-202000000.0,8000000.0,8000000.0,4000000.0,-7000000.0,-142000000.0,21000000.0,-352000000.0,-423000000.0,-29000000.0,1000000.0,54000000.0,-73000000.0,-345000000.0,-9000000.0,47000000.0,121000000.0
GainLossOnSaleOfDerivatives / USD,29957000.0,30372000.0,-55175000.0,1762000.0,-3886000.0,7170000.0,29982000.0,844000.0,-3497000.0,-8117000.0,8822000.0,6637000.0,10460000.0,-8511000.0,-6190000.0,5808000.0,24189000.0,40228000.0,-12954000.0,1358000.0,-3590000.0,-11267000.0,-12954000.0,40850000.0,16907000.0,29460000.0,39975000.0,-5481000.0,-2102000.0,-19081000.0,-34515000.0,54226000.0,-7000000.0,7000000.0,1000000.0,-53000000.0,8000000.0,16000000.0,34000000.0,6000000.0,,7000000.0,16000000.0,4000000.0,31000000.0,19000000.0,79000000.0,89000000.0,22000000.0,-7000000.0,-12000000.0,-21000000.0,80000000.0,-32000000.0,-75000000.0,-170000000.0,-16000000.0,12000000.0,26000000.0,-35000000.0,-78000000.0,-41000000.0,-55000000.0,21000000.0
GainLossOnSaleOfInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GainsLossesOnExtinguishmentOfDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-280000000.0,-280000000.0,-280000000.0,0.0,,-24000000.0,49000000.0,-280000000.0,,,,49000000.0,,,
GeneralAndAdministrativeExpense / USD,135289000.0,208454000.0,268721000.0,71058000.0,150163000.0,225744000.0,272853000.0,71160000.0,143205000.0,221885000.0,258604000.0,78578000.0,161796000.0,246936000.0,309708000.0,92376000.0,184267000.0,276618000.0,345354000.0,99045000.0,201585000.0,306584000.0,345354000.0,377078000.0,116397000.0,257791000.0,387959000.0,425373000.0,146011000.0,338566000.0,504395000.0,573913000.0,158000000.0,337000000.0,478000000.0,678000000.0,199000000.0,395000000.0,597000000.0,676000000.0,,184000000.0,389000000.0,599000000.0,774000000.0,185000000.0,334000000.0,466000000.0,807000000.0,156000000.0,340000000.0,522000000.0,589000000.0,186000000.0,375000000.0,562000000.0,705000000.0,184000000.0,378000000.0,572000000.0,748000000.0,186000000.0,366000000.0,595000000.0
Goodwill / USD,3603994000.0,3603994000.0,3603994000.0,3642360000.0,3642360000.0,3642360000.0,2868739000.0,2877301000.0,2877301000.0,2877301000.0,2864664000.0,3015670000.0,3015670000.0,3015670000.0,2877301000.0,3663674000.0,3663674000.0,3663674000.0,3015670000.0,3955901000.0,3955901000.0,3955901000.0,3015670000.0,3663674000.0,7992941000.0,7992941000.0,7992941000.0,3955901000.0,7942023000.0,7942023000.0,7942023000.0,7992941000.0,8229000000.0,8229000000.0,8229000000.0,7942000000.0,8120000000.0,8120000000.0,8120000000.0,8229000000.0,,8127000000.0,8127000000.0,8127000000.0,8120000000.0,7380000000.0,7380000000.0,7380000000.0,8127000000.0,7171000000.0,7171000000.0,7171000000.0,7380000000.0,7143000000.0,7143000000.0,7143000000.0,7171000000.0,6849000000.0,6849000000.0,6849000000.0,7143000000.0,6844000000.0,6844000000.0,6844000000.0
GoodwillAndIntangibleAssetImpairment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,,0.0,0.0,0.0,,886000000.0,916000000.0,971000000.0,,,,,,,,81000000.0,,,,312000000.0,81000000.0,,,33000000.0
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,133400000.0,,,,51046000.0,,,,-163000000.0,,,,54000000.0,,,,,-14000000.0,,,,52000000.0,,,,1000000.0,,,,-28000000.0,,,,3000000.0,,,
GoodwillImpairedAccumulatedImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,2500000000.0,,,,,,,,,,,,,,,,,,,,,,3400000000.0,,,,3400000000.0,,,,3300000000.0,,,,3300000000.0,,,,3600000000.0,,,
GoodwillImpairmentLoss / USD,,,2762100000.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,,61000000.0,61000000.0,0.0,,0.0,0.0,0.0,86000000.0,765000000.0,785000000.0,799000000.0,0.0,,,,799000000.0,,,0.0,14000000.0,,,297000000.0,0.0,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill / USD,,,233900000.0,,,,,,,,,,,,,,,,,,,,,,,,,2842000.0,,,2141000.0,7207000.0,,,,35000000.0,,,,0.0,,0.0,0.0,0.0,42000000.0,121000000.0,131000000.0,172000000.0,0.0,,0.0,0.0,81000000.0,,29000000.0,81000000.0,,,,15000000.0,81000000.0,,,33000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,347677000.0,,,,286326000.0,,,,112210000.0,,,,-20097000.0,,,,-20097000.0,26888000.0,,,,176820000.0,,,,24397000.0,,,,-47000000.0,,,,-45000000.0,,,,,32000000.0,,,,172000000.0,,,,-2354000000.0,,,,-274000000.0,,,,67000000.0,,,
