fact_unit,2011-07-27,2011-10-28,2012-03-27,2012-05-09,2012-08-06,2012-10-26,2013-02-28,2013-05-03,2013-07-25,2013-10-30,2014-02-26,2014-05-01,2014-07-30,2014-10-30,2015-02-26,2015-05-07,2015-07-30,2015-10-29,2016-02-26,2016-05-03,2016-07-27,2016-07-28,2016-10-27,2017-03-01,2017-05-04,2017-08-02,2017-11-07,2018-03-01,2018-04-30,2018-08-01,2018-11-01,2019-02-19,2019-04-30,2019-07-31,2019-10-30,2020-02-14,2020-05-01,2020-07-31,2020-10-29,2021-02-16,2021-04-29,2021-07-29,2021-10-28,2022-02-14,2022-04-28,2022-07-28,2022-10-27,2023-02-13,2023-04-27,2023-07-27,2023-10-26,2024-02-13,2024-04-25,2024-07-25,2024-10-24,2025-02-11,2025-04-24,2025-07-24,2025-10-23
AccountsPayableAndAccruedLiabilitiesCurrent / USD,137930000.0,137930000.0,137930000.0,147214000.0,147214000.0,147214000.0,147214000.0,184034000.0,184034000.0,184034000.0,184034000.0,319965000.0,319965000.0,319965000.0,263043000.0,241654000.0,241654000.0,241654000.0,242000000.0,362000000.0,362000000.0,242000000.0,362000000.0,362000000.0,385000000.0,385000000.0,385000000.0,385000000.0,366000000.0,366000000.0,366000000.0,366000000.0,390000000.0,390000000.0,390000000.0,390000000.0,484000000.0,502000000.0,502000000.0,502000000.0,641000000.0,641000000.0,641000000.0,641000000.0,842000000.0,842000000.0,842000000.0,842000000.0,889000000.0,889000000.0,889000000.0,889000000.0,1252000000.0,1252000000.0,1252000000.0,1252000000.0,1331000000.0,1331000000.0,1331000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,102799000.0,,,,128450000.0,,,,171057000.0,,,,207934000.0,,,,277000000.0,,,277000000.0,,362000000.0,,,,465000000.0,,,,541000000.0,,,,533000000.0,,,,530000000.0,,,,577000000.0,,,,632000000.0,,,,695000000.0,,,,729000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-2192000.0,-2192000.0,-2192000.0,-1405000.0,-1405000.0,-1405000.0,-1405000.0,-457000.0,-457000.0,-457000.0,-457000.0,-1086000.0,-1086000.0,-1086000.0,-1086000.0,-1019000.0,-1019000.0,-1019000.0,-1000000.0,-4000000.0,-4000000.0,-1000000.0,-4000000.0,-4000000.0,-2000000.0,-2000000.0,-2000000.0,-2000000.0,-5000000.0,-5000000.0,-5000000.0,-5000000.0,-8000000.0,-8000000.0,-8000000.0,-8000000.0,4000000.0,4000000.0,4000000.0,4000000.0,37000000.0,37000000.0,37000000.0,37000000.0,-5000000.0,-5000000.0,-5000000.0,-5000000.0,-160000000.0,-160000000.0,-160000000.0,-160000000.0,-82000000.0,-82000000.0,-82000000.0,-82000000.0,-57000000.0,-57000000.0,-57000000.0
AdditionalPaidInCapitalCommonStock / USD,251612000.0,251612000.0,251612000.0,266022000.0,266022000.0,266022000.0,266022000.0,285524000.0,285524000.0,285524000.0,285524000.0,340848000.0,340848000.0,340848000.0,340848000.0,396059000.0,396059000.0,396059000.0,396000000.0,803000000.0,803000000.0,396000000.0,803000000.0,803000000.0,841000000.0,841000000.0,841000000.0,841000000.0,1044000000.0,1044000000.0,1044000000.0,1044000000.0,643000000.0,643000000.0,643000000.0,643000000.0,175000000.0,175000000.0,175000000.0,175000000.0,199000000.0,199000000.0,199000000.0,199000000.0,236000000.0,236000000.0,236000000.0,236000000.0,328000000.0,328000000.0,328000000.0,328000000.0,410000000.0,410000000.0,410000000.0,410000000.0,462000000.0,462000000.0,462000000.0
AllocatedShareBasedCompensationExpense / USD,,,7485000.0,4064000.0,8374000.0,12723000.0,9531000.0,4666000.0,9812000.0,15448000.0,17052000.0,4421000.0,12150000.0,20654000.0,20018000.0,5596000.0,10456000.0,16115000.0,29000000.0,6000000.0,9000000.0,29000000.0,16000000.0,22000000.0,,16000000.0,24000000.0,23000000.0,,,,26000000.0,,,,46000000.0,,,,27000000.0,,,,39000000.0,,,,57000000.0,,,,72000000.0,,,,103000000.0,,,
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,4641000.0,,,,6004000.0,,,,10658000.0,,,,14556000.0,,,,25000000.0,,,25000000.0,,14000000.0,,,,16000000.0,,,,22000000.0,,,,40000000.0,,,,26000000.0,,,,37000000.0,,,,53000000.0,,,,68000000.0,,,,96000000.0,,,
AmortizationOfIntangibleAssets / USD,,,12938000.0,,,,18474000.0,,,,17450000.0,,,,20176000.0,,,,18000000.0,,,18000000.0,,18000000.0,,,,17000000.0,,,,32000000.0,,,,31000000.0,,,,21000000.0,,,,18000000.0,,,,15000000.0,,,,49000000.0,,,,77000000.0,,,
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries / USD,,,397800000.0,492400000.0,492400000.0,492400000.0,492400000.0,549700000.0,549700000.0,549700000.0,550000000.0,608000000.0,608000000.0,608000000.0,608000000.0,859000000.0,859000000.0,859000000.0,859000000.0,1229000000.0,1229000000.0,859000000.0,1229000000.0,1229000000.0,1492000000.0,1492000000.0,1492000000.0,1492000000.0,1691000000.0,1691000000.0,1691000000.0,1691000000.0,,,,2262000000.0,,,,1810000000.0,,,,2700000000.0,,,,3100000000.0,,,,3700000000.0,,,,4200000000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,126000000.0,,7900.0,43000.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,140000.0,102000.0,108000.0,,140000.0,102000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,208000000.0,,,
Assets / USD,1509214000.0,1509214000.0,1509214000.0,1652146000.0,1652146000.0,1652146000.0,1652146000.0,1934822000.0,1934822000.0,1934822000.0,1652146000.0,3002937000.0,3002937000.0,3002937000.0,1934822000.0,4477215000.0,4477215000.0,4477215000.0,2988000000.0,6576000000.0,6576000000.0,2988000000.0,6576000000.0,4435000000.0,7449000000.0,7449000000.0,7449000000.0,6576000000.0,8471000000.0,8471000000.0,8471000000.0,7449000000.0,7154000000.0,7154000000.0,7154000000.0,8471000000.0,6787000000.0,6787000000.0,6787000000.0,7154000000.0,9532000000.0,9532000000.0,9532000000.0,9532000000.0,12209000000.0,12209000000.0,12209000000.0,12209000000.0,12314000000.0,12314000000.0,12314000000.0,12314000000.0,14892000000.0,14892000000.0,14892000000.0,14892000000.0,15630000000.0,15630000000.0,15630000000.0
AssetsCurrent / USD,957939000.0,957939000.0,960217000.0,1048082000.0,1048082000.0,1048082000.0,1048082000.0,1349126000.0,1349126000.0,1349126000.0,1349126000.0,2039664000.0,2039664000.0,2039664000.0,2039664000.0,3245397000.0,3245397000.0,3245397000.0,3203000000.0,5306000000.0,5306000000.0,3203000000.0,5306000000.0,5306000000.0,5988000000.0,5988000000.0,5988000000.0,5988000000.0,7511000000.0,7511000000.0,7511000000.0,7511000000.0,6462000000.0,6462000000.0,6462000000.0,6462000000.0,5967000000.0,5967000000.0,5967000000.0,5967000000.0,7876000000.0,7876000000.0,7876000000.0,7876000000.0,10064000000.0,10064000000.0,10064000000.0,10064000000.0,10084000000.0,10084000000.0,10084000000.0,10084000000.0,12542000000.0,12542000000.0,12542000000.0,12542000000.0,12773000000.0,12773000000.0,12773000000.0
AssetsFairValueDisclosure / USD,,,,,,353050000.0,,,,,,,,,,,,,,,,,,,,,,,,3215000000.0,3215000000.0,3215000000.0,2157000000.0,2157000000.0,2157000000.0,2157000000.0,1975000000.0,1975000000.0,1975000000.0,1975000000.0,1875000000.0,1875000000.0,1875000000.0,1875000000.0,3202000000.0,3202000000.0,3202000000.0,3202000000.0,3499000000.0,3499000000.0,3499000000.0,3499000000.0,4259000000.0,,,4259000000.0,4325000000.0,4325000000.0,4325000000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,8000000.0,0.0,0.0,7000000.0,7000000.0,7000000.0,7000000.0,50000000.0,50000000.0,50000000.0,50000000.0,12000000.0,12000000.0,12000000.0,12000000.0,2000000.0,2000000.0,2000000.0,2000000.0,21000000.0,21000000.0,21000000.0,21000000.0,14000000.0,14000000.0,14000000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,2000000.0,11000000.0,11000000.0,2000000.0,2000000.0,2000000.0,2000000.0,1000000.0,1000000.0,1000000.0,1000000.0,18000000.0,18000000.0,18000000.0,18000000.0,212000000.0,212000000.0,212000000.0,212000000.0,129000000.0,129000000.0,129000000.0,129000000.0,89000000.0,89000000.0,89000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost / USD,,,,,,,,,,,,,,,,7331000.0,32848000.0,30744000.0,11000000.0,21000000.0,33000000.0,11000000.0,26000000.0,25000000.0,36000000.0,23000000.0,17000000.0,6000000.0,1000000.0,,,,12000000.0,124000000.0,107000000.0,171000000.0,183000000.0,172000000.0,160000000.0,132000000.0,167000000.0,264000000.0,296000000.0,335000000.0,318000000.0,377000000.0,390000000.0,364000000.0,455000000.0,428000000.0,440000000.0,406000000.0,431000000.0,452000000.0,509000000.0,500000000.0,553000000.0,578000000.0,610000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue / USD,,,,,,,,,,,,,,,,7339000.0,32576000.0,30808000.0,10000000.0,21000000.0,34000000.0,10000000.0,27000000.0,25000000.0,35000000.0,23000000.0,17000000.0,6000000.0,1000000.0,,,,12000000.0,125000000.0,108000000.0,171000000.0,181000000.0,176000000.0,165000000.0,137000000.0,169000000.0,267000000.0,298000000.0,335000000.0,306000000.0,358000000.0,364000000.0,345000000.0,443000000.0,415000000.0,424000000.0,405000000.0,427000000.0,446000000.0,519000000.0,494000000.0,552000000.0,583000000.0,621000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost / USD,,,153210000.0,163552000.0,145958000.0,145510000.0,146364000.0,167493000.0,373250000.0,330370000.0,353814000.0,366550000.0,412095000.0,530920000.0,571971000.0,601243000.0,740989000.0,771762000.0,967000000.0,938000000.0,844000000.0,967000000.0,817000000.0,806000000.0,872000000.0,1194000000.0,944000000.0,972000000.0,959000000.0,914000000.0,799000000.0,692000000.0,550000000.0,917000000.0,875000000.0,957000000.0,1032000000.0,979000000.0,943000000.0,892000000.0,948000000.0,1200000000.0,1530000000.0,1667000000.0,1733000000.0,2276000000.0,2330000000.0,2249000000.0,2340000000.0,2421000000.0,2447000000.0,2437000000.0,2419000000.0,2273000000.0,2295000000.0,2224000000.0,2162000000.0,1958000000.0,1784000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,153573000.0,164118000.0,146320000.0,146067000.0,146644000.0,167801000.0,369844000.0,328809000.0,352447000.0,366567000.0,412437000.0,530190000.0,570730000.0,601953000.0,738942000.0,770930000.0,962000000.0,940000000.0,850000000.0,962000000.0,821000000.0,803000000.0,870000000.0,1193000000.0,943000000.0,966000000.0,947000000.0,902000000.0,789000000.0,684000000.0,547000000.0,921000000.0,878000000.0,962000000.0,1017000000.0,1009000000.0,975000000.0,926000000.0,974000000.0,1225000000.0,1546000000.0,1662000000.0,1668000000.0,2175000000.0,2186000000.0,2127000000.0,2245000000.0,2311000000.0,2334000000.0,2384000000.0,2366000000.0,2225000000.0,2297000000.0,2202000000.0,2156000000.0,1966000000.0,1801000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost / USD,,,18500000.0,18350000.0,14950000.0,14950000.0,14650000.0,14500000.0,13400000.0,12400000.0,11400000.0,11400000.0,11400000.0,7200000.0,5100000.0,3000000.0,2500000.0,2500000.0,,,,,,,,,,,,,,,23000000.0,202000000.0,271000000.0,360000000.0,440000000.0,450000000.0,425000000.0,328000000.0,361000000.0,430000000.0,497000000.0,541000000.0,577000000.0,742000000.0,784000000.0,778000000.0,899000000.0,917000000.0,967000000.0,986000000.0,1053000000.0,1068000000.0,1109000000.0,1106000000.0,1191000000.0,1185000000.0,1171000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue / USD,,,15702000.0,15693000.0,13101000.0,13523000.0,13419000.0,13600000.0,12527000.0,11674000.0,10898000.0,10928000.0,11025000.0,6891000.0,4847000.0,2800000.0,2365000.0,2355000.0,,,,,,,,,,,,,,,23000000.0,203000000.0,273000000.0,360000000.0,437000000.0,456000000.0,434000000.0,337000000.0,366000000.0,435000000.0,499000000.0,538000000.0,548000000.0,696000000.0,715000000.0,712000000.0,845000000.0,853000000.0,889000000.0,940000000.0,1006000000.0,1019000000.0,1089000000.0,1062000000.0,1164000000.0,1161000000.0,1158000000.0
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate / USD,,,,,,,,,,,,,,,,,,,,,,,,,2056000000.0,2517000000.0,2113000000.0,,,,,,,,,,,,,,,,,,2988000000.0,3567000000.0,3639000000.0,,3810000000.0,3886000000.0,4111000000.0,,4424000000.0,4347000000.0,4482000000.0,,4438000000.0,4310000000.0,4226000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,183607000.0,193996000.0,198369000.0,210489000.0,195986000.0,173871000.0,348784000.0,406330000.0,350488000.0,329504000.0,328339000.0,312449000.0,448880000.0,594621000.0,695555000.0,659930000.0,830000000.0,1109000000.0,1084000000.0,830000000.0,887000000.0,930000000.0,1151000000.0,1301000000.0,1154000000.0,1722000000.0,1576000000.0,1356000000.0,1025000000.0,1000000000.0,927000000.0,821000000.0,498000000.0,453000000.0,375000000.0,263000000.0,193000000.0,474000000.0,428000000.0,312000000.0,555000000.0,665000000.0,466000000.0,340000000.0,378000000.0,318000000.0,280000000.0,313000000.0,474000000.0,538000000.0,634000000.0,666000000.0,581000000.0,570000000.0,568000000.0,602000000.0,649000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,183775000.0,194299000.0,198590000.0,210828000.0,196201000.0,174145000.0,348700000.0,406342000.0,350605000.0,329633000.0,328437000.0,312493000.0,448732000.0,594574000.0,695104000.0,659729000.0,829000000.0,1109000000.0,1084000000.0,829000000.0,887000000.0,930000000.0,1151000000.0,1301000000.0,1153000000.0,1721000000.0,1573000000.0,1354000000.0,1023000000.0,997000000.0,926000000.0,821000000.0,498000000.0,453000000.0,375000000.0,265000000.0,195000000.0,475000000.0,429000000.0,314000000.0,557000000.0,667000000.0,466000000.0,338000000.0,374000000.0,315000000.0,277000000.0,307000000.0,464000000.0,530000000.0,625000000.0,657000000.0,577000000.0,567000000.0,566000000.0,600000000.0,646000000.0
CapitalizedComputerSoftwareAccumulatedAmortization / USD,,,48458000.0,,,,62932000.0,,,,86901000.0,,,,104016000.0,,,,148000000.0,,,148000000.0,,195000000.0,,,,259000000.0,,,,308000000.0,,,,320000000.0,,,,351000000.0,,,,385000000.0,,,,427000000.0,,,,482000000.0,,,,537000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,469501000.0,469501000.0,387162000.0,455886000.0,455886000.0,455886000.0,469501000.0,493827000.0,493827000.0,493827000.0,455886000.0,795770000.0,795770000.0,795770000.0,493827000.0,935895000.0,935895000.0,935895000.0,796000000.0,1539000000.0,1539000000.0,796000000.0,1539000000.0,936000000.0,2329000000.0,2329000000.0,2329000000.0,1539000000.0,3198000000.0,2979000000.0,3934000000.0,2819000000.0,3729000000.0,3401000000.0,2814000000.0,3186000000.0,3224000000.0,2253000000.0,2679000000.0,2826000000.0,2365000000.0,3303000000.0,3196000000.0,2452000000.0,4431000000.0,4608000000.0,4357000000.0,4154000000.0,4804000000.0,4312000000.0,4242000000.0,4438000000.0,4554000000.0,4910000000.0,5565000000.0,4006000000.0,4513000000.0,4354000000.0,4732000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912000000.0,2912000000.0,2912000000.0,2426000000.0,3290000000.0,3290000000.0,3290000000.0,2912000000.0,2926000000.0,2926000000.0,2926000000.0,3290000000.0,2508000000.0,2508000000.0,2508000000.0,2926000000.0,4223000000.0,4223000000.0,4223000000.0,2508000000.0,4506000000.0,4506000000.0,4506000000.0,4223000000.0,4048000000.0,4048000000.0,4048000000.0,4506000000.0,4908000000.0,4908000000.0,4908000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381000000.0,159000000.0,1113000000.0,486000000.0,534000000.0,209000000.0,-382000000.0,378000000.0,372000000.0,-599000000.0,-192000000.0,-364000000.0,-85000000.0,858000000.0,758000000.0,-418000000.0,274000000.0,453000000.0,212000000.0,1715000000.0,360000000.0,-128000000.0,-211000000.0,283000000.0,549000000.0,909000000.0,1572000000.0,-458000000.0,-336000000.0,-490000000.0,-29000000.0
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,80000.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0
CommonStockSharesOutstanding / shares,45463.0,45463000.0,45463000.0,45815000.0,45815000.0,45815000.0,45815000.0,46762000.0,46762000.0,46762000.0,46762000.0,45871000.0,45871000.0,45871000.0,45871000.0,49727000.0,49727000.0,49727000.0,50000000.0,56000000.0,56000000.0,50000000.0,56000000.0,56000000.0,57000000.0,57000000.0,57000000.0,57000000.0,60000000.0,60000000.0,60000000.0,60000000.0,62000000.0,62000000.0,62000000.0,62000000.0,62000000.0,62000000.0,62000000.0,62000000.0,59000000.0,59000000.0,59000000.0,,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,56000000.0,56000000.0,56000000.0
CommonStockValueOutstanding / USD,45000.0,45000.0,45000.0,46000.0,46000.0,46000.0,46000.0,47000.0,47000.0,47000.0,47000.0,46000.0,46000.0,46000.0,46000.0,50000.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComprehensiveIncomeNetOfTax / USD,20942000.0,37047000.0,31366000.0,17271000.0,35423000.0,54208000.0,54590000.0,18385000.0,-18597000.0,-14778000.0,21605000.0,30175000.0,52238000.0,61101000.0,10738000.0,5202000.0,13435000.0,28900000.0,52000000.0,29000000.0,66000000.0,52000000.0,114000000.0,62000000.0,30000000.0,65000000.0,106000000.0,140000000.0,78000000.0,-152000000.0,-249000000.0,54000000.0,101000000.0,304000000.0,502000000.0,-515000000.0,203000000.0,407000000.0,582000000.0,705000000.0,159000000.0,482000000.0,672000000.0,749000000.0,217000000.0,402000000.0,536000000.0,706000000.0,182000000.0,383000000.0,556000000.0,617000000.0,356000000.0,644000000.0,870000000.0,637000000.0,298000000.0,599000000.0,1001000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000000.0,282000000.0,282000000.0,211000000.0,211000000.0,211000000.0,211000000.0,249000000.0,249000000.0,249000000.0,249000000.0,375000000.0,375000000.0,375000000.0,375000000.0,370000000.0,370000000.0,370000000.0,370000000.0,359000000.0,359000000.0,359000000.0,359000000.0,418000000.0,418000000.0,418000000.0,418000000.0,51000000.0,51000000.0,51000000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3371000000.0,6837000000.0,10360000000.0,,3716000000.0,7314000000.0,11412000000.0,13905000000.0,5474000000.0,11293000000.0,17342000000.0,15820000000.0,6563000000.0,13435000000.0,20183000000.0,23704000000.0,6871000000.0,13909000000.0,21215000000.0,27175000000.0,8414000000.0,16782000000.0,25425000000.0
